account_id,ticket_id,ticket_created_date,ticket_resolved_date,priority,product_area,contact_channel,reported_by,customer_tier,company_size,region,users_affected,error_rate_pct,downtime_minutes,payment_impact,security_incident,data_loss,customer_sentiment,tickets_last_30_days,data_source
ACCT-035,TKT-570267,2024-12-25,2024-12-30 22:13:10,medium,Data Pipeline,Email,DevOps,Plus,Large,AMER,530,4.1,0,0,0,0,neutral,7,Support
ACCT-083,TKT-539357,2023-09-29,2023-10-03 23:11:35,medium,Authentication,Live Chat,Product Manager,Plus,Large,AMER,330,7.9,0,0,0,0,neutral,3,Support
ACCT-083,TKT-122937,2024-11-18,2024-11-23 05:09:55,medium,Notifications,Web Portal,DevOps,Enterprise,Medium,EMEA,19,4.74,22,0,0,0,neutral,0,Support
ACCT-079,TKT-235197,2023-11-18,2023-11-20 16:30:28,medium,Billing,Email,Support Staff,Plus,Medium,APAC,47,2.37,9,0,0,0,neutral,6,Support
ACCT-020,TKT-932978,2024-03-23,2024-03-23 08:17:41,medium,Notifications,Live Chat,Support Staff,Plus,Large,AMER,711,2.91,6,0,0,0,neutral,2,Support
ACCT-072,TKT-817953,2023-12-12,2023-12-15 12:45:53,medium,Authentication,Live Chat,Support Staff,Enterprise,Medium,EMEA,29,0.52,14,0,0,0,neutral,4,Support
ACCT-043,TKT-273558,2024-11-27,2024-12-01 13:07:14,medium,Analytics Dashboard,Email,DevOps,Enterprise,Medium,EMEA,25,4.95,15,0,0,0,neutral,2,Support
ACCT-035,TKT-917230,2024-08-22,2024-08-25 14:23:16,medium,Analytics Dashboard,Email,Support Staff,Plus,Large,AMER,406,2.22,9,0,0,0,neutral,5,Support
ACCT-035,TKT-293007,2024-07-04,2024-07-05 17:28:19,medium,Analytics Dashboard,Web Portal,Support Staff,Enterprise,Large,AMER,315,0.16,0,0,0,0,neutral,7,Support
ACCT-023,TKT-830565,2023-06-04,2023-06-04 18:11:03,medium,Notifications,Live Chat,DevOps,Plus,Large,EMEA,356,1.56,14,0,0,0,negative,3,Support
ACCT-036,TKT-577564,2023-06-10,2023-06-14 15:10:33,medium,Data Pipeline,Web Portal,Support Staff,Enterprise,Medium,EMEA,47,2.85,36,0,0,0,negative,6,Support
ACCT-058,TKT-418148,2024-10-28,2024-10-31 07:37:57,medium,Mobile App,Web Portal,DevOps,Basic,Medium,APAC,44,0.0,29,0,0,0,neutral,3,Support
ACCT-041,TKT-224888,2024-01-12,2024-01-13 06:52:57,medium,Billing,Email,Finance,Enterprise,Medium,EMEA,169,1.9,0,0,0,0,neutral,7,Support
ACCT-059,TKT-406019,2023-11-23,2023-11-23 23:59:52,medium,Authentication,Email,Finance,Enterprise,Medium,EMEA,143,11.5,0,0,0,0,negative,4,Support
ACCT-020,TKT-391248,2023-07-11,2023-07-13 21:52:12,medium,Billing,Live Chat,DevOps,Plus,Large,AMER,588,1.8,10,0,0,0,negative,11,Support
ACCT-078,TKT-773618,2023-10-15,2023-10-16 04:22:44,medium,Authentication,Web Portal,Support Staff,Enterprise,Medium,EMEA,164,4.7,0,0,0,0,negative,4,Support
ACCT-078,TKT-221828,2024-02-10,2024-02-16 07:16:44,medium,Mobile App,Web Portal,Support Staff,Plus,Large,EMEA,869,1.75,0,0,0,0,negative,8,Support
ACCT-010,TKT-487040,2023-06-02,2023-06-04 23:06:26,medium,Authentication,Web Portal,Finance,Basic,Small,APAC,25,13.6,51,0,0,0,neutral,0,Support
ACCT-076,TKT-675956,2024-04-28,2024-04-28 11:29:20,medium,Authentication,Live Chat,Support Staff,Basic,Medium,APAC,55,8.55,23,0,0,0,positive,2,Support
ACCT-036,TKT-741185,2024-02-26,2024-02-29 09:49:32,medium,Mobile App,Email,Support Staff,Basic,Medium,APAC,25,0.83,20,0,0,0,neutral,5,Support
ACCT-076,TKT-955556,2024-03-28,2024-03-29 09:39:55,medium,Notifications,Live Chat,Support Staff,Basic,Small,APAC,3,7.47,37,0,0,0,neutral,4,Support
ACCT-067,TKT-393276,2023-06-11,2023-06-15 03:24:37,medium,Analytics Dashboard,Email,Finance,Plus,Large,EMEA,217,2.27,0,0,0,0,negative,8,Support
ACCT-025,TKT-789247,2023-11-28,,medium,Mobile App,Live Chat,Support Staff,Enterprise,Medium,EMEA,200,2.12,0,0,0,0,negative,5,Support
ACCT-035,TKT-500536,2025-01-18,2025-01-18 13:28:54,medium,Authentication,Email,Support Staff,Plus,Large,EMEA,289,2.96,0,0,0,0,neutral,4,Support
ACCT-020,TKT-677637,2024-02-19,2024-02-23 13:04:06,medium,Mobile App,Phone,Support Staff,Plus,Large,AMER,101,1.03,16,0,0,0,neutral,6,Support
ACCT-079,TKT-381850,2023-12-29,2024-01-02 02:02:38,medium,Authentication,Phone,Support Staff,Basic,Small,AMER,12,2.76,44,0,0,0,,3,Support
ACCT-076,TKT-889470,2023-12-26,2023-12-28 14:16:27,medium,Mobile App,Web Portal,DevOps,Enterprise,Large,AMER,1238,0.0,0,0,0,0,negative,14,Support
ACCT-027,TKT-861566,2024-07-09,2024-07-09 17:47:45,medium,Authentication,Email,Finance,Plus,Large,EMEA,997,9.48,0,0,0,0,negative,8,Support
ACCT-062,TKT-198242,2024-08-18,2024-08-19 14:06:56,medium,Analytics Dashboard,Email,Product Manager,Enterprise,Medium,EMEA,20,0.42,11,0,0,0,neutral,1,Support
ACCT-048,TKT-284665,2024-10-20,2024-10-20 20:06:54,medium,Mobile App,Web Portal,Finance,Enterprise,Large,EMEA,220,3.01,0,0,0,0,neutral,8,Support
ACCT-062,TKT-289170,2023-12-11,2023-12-13 12:46:04,medium,Analytics Dashboard,Web Portal,DevOps,Plus,Large,AMER,285,1.18,8,0,0,0,neutral,7,Support
ACCT-025,TKT-286367,2024-03-15,2024-03-15 05:57:36,medium,Authentication,Email,DevOps,Plus,Small,AMER,28,1.37,8,0,1,0,neutral,1,Support
ACCT-076,TKT-250494,2024-07-08,2024-07-11 04:36:07,medium,Notifications,Web Portal,Finance,Basic,Small,AMER,5,1.39,67,0,0,0,neutral,2,Support
ACCT-076,TKT-776456,2023-08-13,2023-08-14 20:11:55,medium,Authentication,Email,Support Staff,Basic,Small,APAC,32,7.1,20,0,0,0,negative,3,Support
ACCT-072,TKT-862067,2024-07-17,2024-07-17 12:56:45,medium,Notifications,Phone,DevOps,Plus,Large,EMEA,27,13.62,33,0,0,0,neutral,4,Support
ACCT-035,TKT-121722,2023-06-13,2023-06-15 17:02:37,medium,Billing,Phone,Support Staff,Enterprise,Large,AMER,389,0.0,0,0,0,0,positive,7,Support
ACCT-063,TKT-775788,2023-09-21,2023-09-25 03:55:28,medium,Authentication,Email,Support Staff,Basic,Small,APAC,13,16.32,25,0,0,0,negative,4,Support
ACCT-032,TKT-380658,2023-07-15,2023-07-15 15:43:24,medium,Analytics Dashboard,Live Chat,DevOps,Enterprise,Medium,EMEA,36,2.66,19,0,0,0,neutral,5,Support
ACCT-041,TKT-930892,2023-10-25,2023-10-30 07:29:42,medium,Authentication,Web Portal,DevOps,Plus,Small,AMER,82,5.75,0,0,0,0,neutral,2,Support
ACCT-041,TKT-871889,2023-06-10,2023-06-15 14:20:52,medium,Notifications,Email,DevOps,Plus,Large,AMER,113,0.81,11,0,0,0,positive,5,Support
ACCT-011,TKT-245993,2024-05-12,2024-05-16 09:16:04,medium,Billing,Live Chat,Product Manager,Basic,Medium,APAC,10,3.99,21,0,0,0,neutral,2,Support
ACCT-048,TKT-955076,2024-10-04,2024-10-07 15:51:55,medium,Mobile App,Web Portal,Support Staff,Plus,Large,AMER,442,8.97,0,0,0,0,positive,3,Support
ACCT-020,TKT-355652,2023-11-15,2023-11-16 07:57:38,medium,Data Pipeline,Email,Support Staff,Plus,Medium,EMEA,65,6.82,69,0,0,0,negative,2,Support
ACCT-057,TKT-670019,2023-07-28,2023-07-30 09:33:36,medium,Mobile App,Phone,DevOps,Enterprise,Large,EMEA,192,1.8,0,0,0,0,negative,10,Support
ACCT-063,TKT-671098,2023-10-05,2023-10-05 05:58:44,medium,Authentication,Email,DevOps,Plus,Large,EMEA,1177,5.56,0,0,0,0,neutral,13,Support
ACCT-048,TKT-535457,2024-03-30,2024-03-30 13:08:49,medium,Data Pipeline,Phone,Support Staff,Plus,Medium,EMEA,76,6.32,4,0,0,0,neutral,1,Support
ACCT-043,TKT-337686,2023-10-24,2023-10-24 02:11:22,medium,Data Pipeline,Web Portal,DevOps,Plus,Large,EMEA,469,20.62,0,0,0,0,negative,5,Support
ACCT-072,TKT-400780,2024-08-11,2024-08-12 15:50:58,medium,Billing,Web Portal,Support Staff,Plus,Small,AMER,117,9.99,15,0,0,0,negative,3,Support
ACCT-018,TKT-820126,2024-01-18,2024-01-23 02:15:25,medium,Notifications,Web Portal,Product Manager,Plus,Medium,EMEA,79,10.71,0,0,0,0,neutral,1,Support
ACCT-029,TKT-335428,2023-09-24,2023-09-26 03:28:22,medium,Notifications,Web Portal,Support Staff,Plus,Medium,AMER,29,2.79,15,0,0,0,neutral,2,Support
ACCT-060,TKT-179995,2023-09-13,2023-09-18 13:53:38,medium,Notifications,Live Chat,DevOps,Enterprise,Medium,EMEA,63,0.71,20,0,0,0,positive,1,Support
ACCT-020,TKT-188923,2025-02-20,2025-02-21 10:34:21,medium,Notifications,Web Portal,DevOps,Enterprise,Large,APAC,203,0.13,0,0,0,0,neutral,10,Support
ACCT-076,TKT-656249,2023-07-15,2023-07-17 17:12:04,medium,Analytics Dashboard,Phone,Finance,Enterprise,Large,EMEA,190,1.64,1,0,0,0,positive,4,Support
ACCT-018,TKT-257517,2024-05-08,2024-05-10 16:34:01,medium,Analytics Dashboard,Live Chat,Finance,Plus,Large,EMEA,97,1.21,4,0,0,0,neutral,7,Support
ACCT-036,TKT-208970,2024-04-04,2024-04-06 19:52:04,medium,Authentication,Live Chat,Product Manager,Basic,Small,AMER,15,8.82,40,0,0,0,neutral,2,Support
ACCT-078,TKT-378293,2024-03-04,2024-03-09 00:41:24,medium,Analytics Dashboard,Live Chat,Support Staff,Enterprise,Large,AMER,228,2.2,0,0,0,0,negative,4,Support
ACCT-041,TKT-255863,2023-08-18,2023-08-21 20:53:17,medium,Data Pipeline,Web Portal,Support Staff,Enterprise,Medium,EMEA,82,9.41,0,0,0,0,neutral,6,Support
ACCT-041,TKT-856383,2023-10-29,2023-10-30 09:13:50,medium,Mobile App,Email,Finance,Basic,Small,APAC,2,12.45,14,0,0,1,neutral,1,Support
ACCT-102,TKT-548217,2024-10-02,2024-10-06 01:37:32,medium,Authentication,Web Portal,DevOps,Plus,Medium,EMEA,275,9.54,0,0,0,0,neutral,1,Support
ACCT-102,TKT-233730,2024-03-12,2024-03-12 16:49:22,medium,Data Pipeline,Email,Support Staff,Enterprise,Large,APAC,126,24.49,0,0,0,0,neutral,3,Support
ACCT-036,TKT-618213,2023-12-04,2023-12-07 17:11:14,medium,Authentication,Phone,Support Staff,Plus,Small,APAC,9,4.17,60,0,0,0,positive,2,Support
ACCT-024,TKT-730973,2024-08-08,2024-08-10 02:16:17,medium,Data Pipeline,Email,DevOps,Enterprise,Medium,EMEA,51,11.52,0,0,0,0,neutral,1,Support
ACCT-013,TKT-357853,2024-05-07,2024-05-07 16:15:15,medium,Analytics Dashboard,Web Portal,Support Staff,Plus,Large,EMEA,355,1.73,4,0,0,0,neutral,4,Support
ACCT-020,TKT-659699,2024-06-27,2024-06-28 19:22:00,medium,Data Pipeline,Live Chat,Support Staff,Plus,Medium,EMEA,119,6.99,6,0,0,0,neutral,5,Support
ACCT-056,TKT-503310,2024-10-17,2024-10-19 08:13:52,medium,Data Pipeline,Email,Executive,Basic,Medium,APAC,43,2.48,22,0,0,0,neutral,3,Support
ACCT-018,TKT-705947,2023-08-25,2023-08-27 14:11:08,medium,Data Pipeline,Phone,Support Staff,Plus,Large,AMER,618,6.13,0,0,0,0,neutral,7,Support
ACCT-026,TKT-103005,2024-01-11,2024-01-14 06:55:50,medium,Notifications,Phone,Support Staff,Enterprise,Large,AMER,45,0.8,5,0,0,0,negative,9,Support
ACCT-043,TKT-685498,2023-12-26,,medium,Billing,Web Portal,Product Manager,Enterprise,Large,AMER,184,0.63,0,0,0,0,positive,9,Support
ACCT-025,TKT-162471,2024-09-28,2024-10-03 14:20:50,medium,Mobile App,Web Portal,DevOps,Enterprise,Large,AMER,337,1.34,0,0,0,0,neutral,9,Support
ACCT-063,TKT-916470,2024-05-23,2024-05-24 13:19:03,medium,Billing,Email,Support Staff,Basic,Small,APAC,28,0.0,31,0,0,0,neutral,2,Support
ACCT-025,TKT-994762,2023-10-21,2023-10-22 06:43:13,medium,Analytics Dashboard,Email,DevOps,Plus,Large,EMEA,403,1.13,0,0,0,0,neutral,4,Support
ACCT-038,TKT-354276,2024-12-16,2024-12-21 20:33:34,medium,Authentication,Phone,DevOps,Basic,Medium,APAC,81,4.44,22,0,0,0,neutral,2,Support
ACCT-109,TKT-244495,2024-01-02,2024-01-06 04:10:20,medium,Analytics Dashboard,Email,Support Staff,Plus,Medium,APAC,16,3.68,24,0,0,0,neutral,4,Support
ACCT-043,TKT-495796,2023-09-29,2023-10-04 16:09:25,medium,Mobile App,Phone,DevOps,Plus,Large,EMEA,335,4.29,6,0,0,0,neutral,9,Support
ACCT-079,TKT-156710,2023-06-27,2023-06-30 05:53:28,medium,Data Pipeline,Email,Product Manager,Enterprise,Large,APAC,521,4.68,0,0,0,0,negative,5,Support
ACCT-076,TKT-978116,2023-09-17,2023-09-20 01:04:17,medium,Authentication,Email,Support Staff,Enterprise,Medium,EMEA,34,9.92,28,0,0,0,positive,3,Support
ACCT-011,TKT-482986,2025-01-29,2025-02-02 13:10:15,medium,Authentication,Email,Support Staff,Basic,Medium,APAC,66,2.12,0,0,1,0,negative,3,Support
ACCT-064,TKT-696831,2023-10-23,2023-10-23 11:07:35,medium,Notifications,Phone,Support Staff,Basic,Small,APAC,16,7.86,10,0,0,0,neutral,2,Support
ACCT-036,TKT-879677,2024-07-31,2024-07-31 17:16:11,medium,Analytics Dashboard,Email,Support Staff,Basic,Medium,APAC,57,7.4,10,0,0,0,neutral,2,Support
ACCT-038,TKT-414056,2023-10-22,2023-10-25 13:57:35,medium,Data Pipeline,Email,DevOps,Plus,Medium,APAC,283,7.29,0,0,0,0,negative,3,Support
ACCT-078,TKT-919354,2024-09-24,2024-09-25 18:36:14,medium,Data Pipeline,Email,DevOps,Plus,Medium,APAC,91,4.9,26,0,0,0,neutral,3,Support
ACCT-058,TKT-773662,2023-06-14,2023-06-15 05:57:03,medium,Authentication,Email,Support Staff,Basic,Small,APAC,28,8.24,62,0,0,0,neutral,3,Support
ACCT-043,TKT-268137,2023-07-03,2023-07-05 17:09:28,medium,Billing,Web Portal,Support Staff,Plus,Medium,EMEA,36,1.53,20,0,0,0,negative,7,Support
ACCT-041,TKT-576364,2023-06-12,2023-06-13 17:00:07,medium,Authentication,Live Chat,Support Staff,Enterprise,Medium,EMEA,78,2.75,0,0,0,0,neutral,3,Support
ACCT-026,TKT-699853,2024-12-19,2024-12-22 08:11:11,medium,Mobile App,Email,Finance,Enterprise,Large,AMER,400,3.2,0,0,0,0,neutral,8,Support
ACCT-035,TKT-264417,2024-10-26,2024-10-27 07:49:41,medium,Billing,Web Portal,Support Staff,Plus,Medium,EMEA,65,2.73,19,0,0,0,neutral,3,Support
ACCT-040,TKT-231211,2024-03-05,2024-03-10 21:12:04,medium,Billing,Web Portal,Support Staff,Plus,Medium,EMEA,203,0.45,38,0,0,0,neutral,5,Support
ACCT-043,TKT-511346,2024-01-03,2024-01-04 17:25:29,medium,Data Pipeline,Live Chat,Support Staff,Plus,Medium,EMEA,263,6.19,0,0,0,0,neutral,3,Support
ACCT-037,TKT-734475,2023-12-06,2023-12-10 03:07:58,medium,Mobile App,Email,DevOps,Plus,Medium,APAC,44,11.82,7,0,0,0,positive,3,Support
ACCT-020,TKT-428403,2023-08-19,2023-08-23 01:59:20,medium,Mobile App,Live Chat,Support Staff,Enterprise,Large,EMEA,323,3.8,4,0,0,0,negative,10,Support
ACCT-106,TKT-942362,2024-07-19,2024-07-23 04:03:37,medium,Authentication,Email,DevOps,Basic,Medium,APAC,94,4.94,0,0,0,0,neutral,3,Support
ACCT-041,TKT-213666,2024-06-15,2024-06-17 22:49:55,medium,Authentication,Web Portal,Support Staff,Enterprise,Medium,EMEA,36,2.62,23,0,0,0,neutral,5,Support
ACCT-109,TKT-987734,2023-09-15,2023-09-15 11:01:32,medium,Analytics Dashboard,Web Portal,Product Manager,Plus,Large,EMEA,231,6.18,12,0,0,0,neutral,7,Support
ACCT-025,TKT-667875,2024-05-09,2024-05-09 06:43:34,medium,Analytics Dashboard,Phone,Executive,Plus,Large,AMER,310,6.4,3,0,0,0,negative,7,Support
ACCT-010,TKT-893270,2023-09-18,2023-09-18 09:57:58,medium,Notifications,Web Portal,Finance,Plus,Medium,EMEA,13,4.24,48,0,0,0,neutral,4,Support
ACCT-073,TKT-133939,2024-04-12,2024-04-12 20:40:44,medium,Authentication,Live Chat,Executive,Enterprise,Large,EMEA,87,7.68,0,0,0,0,positive,6,Support
ACCT-060,TKT-692232,2024-02-02,2024-02-03 04:15:28,medium,Data Pipeline,Email,Support Staff,Enterprise,Medium,EMEA,95,1.46,17,0,0,0,neutral,4,Support
ACCT-037,TKT-147899,2023-07-16,2023-07-18 12:01:58,medium,Mobile App,Live Chat,Finance,Basic,Medium,APAC,31,5.16,23,0,0,0,neutral,3,Support
ACCT-043,TKT-108890,2023-07-20,2023-07-21 08:40:09,medium,Notifications,Live Chat,DevOps,Plus,Medium,AMER,42,2.21,12,0,0,0,positive,2,Support
ACCT-058,TKT-624514,2024-05-31,2024-06-03 14:32:37,medium,Mobile App,Email,DevOps,Plus,Medium,EMEA,86,10.47,0,0,0,0,negative,0,Support
ACCT-076,TKT-473122,2023-12-17,2023-12-18 08:39:30,medium,Mobile App,Email,Product Manager,Enterprise,Large,AMER,200,2.18,2,0,0,0,neutral,8,Support
ACCT-063,TKT-527070,2023-10-11,2023-10-14 06:51:54,medium,Data Pipeline,Web Portal,DevOps,Enterprise,Medium,EMEA,39,9.21,0,0,0,0,neutral,4,Support
ACCT-065,TKT-257482,2024-10-28,2024-10-28 13:00:44,medium,Authentication,Live Chat,Support Staff,Plus,Large,AMER,1786,8.02,0,0,0,0,negative,9,Support
ACCT-060,TKT-714841,2023-06-25,2023-06-27 14:58:22,medium,Authentication,Live Chat,Product Manager,Enterprise,Large,AMER,323,10.61,0,0,0,0,negative,3,Support
ACCT-076,TKT-585602,2023-07-09,2023-07-10 06:16:32,medium,Notifications,Live Chat,Product Manager,Enterprise,Large,EMEA,282,0.51,0,0,0,0,neutral,6,Support
ACCT-108,TKT-853362,2023-08-20,2023-08-24 16:36:58,medium,Data Pipeline,Live Chat,Support Staff,Enterprise,Medium,EMEA,19,5.82,52,0,0,0,neutral,2,Support
ACCT-052,TKT-785999,2024-01-24,2024-01-28 16:25:23,medium,Notifications,Web Portal,Support Staff,Plus,Large,EMEA,24,2.24,51,0,0,0,neutral,6,Support
ACCT-043,TKT-625986,2023-10-23,2023-10-26 17:24:22,medium,Mobile App,Live Chat,Support Staff,Plus,Small,AMER,11,4.82,27,0,0,0,neutral,1,Support
ACCT-072,TKT-648706,2024-11-10,2024-11-16 09:38:11,medium,Authentication,Live Chat,Support Staff,Basic,Small,AMER,7,7.43,28,0,0,0,neutral,1,Support
ACCT-030,TKT-404969,2024-05-15,2024-05-16 22:29:44,medium,Authentication,Live Chat,DevOps,Enterprise,Medium,EMEA,141,2.1,0,0,0,0,negative,1,Support
ACCT-011,TKT-141956,2024-06-03,2024-06-05 19:41:46,medium,Notifications,Web Portal,Support Staff,Basic,Small,APAC,4,12.51,41,0,0,0,neutral,0,Support
ACCT-036,TKT-736356,2024-07-01,2024-07-02 01:24:47,medium,Analytics Dashboard,Web Portal,DevOps,Plus,Medium,APAC,67,1.84,7,0,0,0,neutral,5,Support
ACCT-043,TKT-621690,2023-08-16,2023-08-21 14:30:23,medium,Mobile App,Email,DevOps,Basic,Medium,APAC,25,4.19,7,0,0,0,positive,5,Support
ACCT-053,TKT-424578,2023-09-08,2023-09-11 23:45:58,medium,Analytics Dashboard,Email,Product Manager,Enterprise,Large,AMER,244,5.86,0,0,0,0,neutral,10,Support
ACCT-085,TKT-191401,2024-12-12,2024-12-16 12:30:22,medium,Mobile App,Web Portal,DevOps,Plus,Large,EMEA,236,0.0,34,0,0,0,negative,7,Support
ACCT-043,TKT-409967,2024-10-23,2024-10-23 12:25:10,medium,Authentication,Email,Support Staff,Basic,Small,AMER,9,8.12,54,0,0,0,neutral,2,Support
ACCT-058,TKT-470533,2023-11-13,2023-11-13 10:12:24,medium,Billing,Web Portal,Support Staff,Basic,Small,APAC,5,4.92,6,1,0,0,negative,2,Support
ACCT-024,TKT-583122,2023-08-31,2023-08-31 10:27:30,medium,Authentication,Web Portal,Support Staff,Basic,Small,APAC,8,6.16,46,0,0,0,negative,6,Support
ACCT-004,TKT-900216,2024-02-20,2024-02-26 04:45:29,medium,Authentication,Web Portal,DevOps,Basic,Small,APAC,62,9.26,0,0,0,0,negative,3,Support
ACCT-023,TKT-229988,2024-08-26,2024-08-28 23:20:04,medium,Data Pipeline,Web Portal,Finance,Plus,Medium,AMER,24,13.28,49,0,0,0,neutral,2,Support
ACCT-072,TKT-400548,2025-01-03,2025-01-05 03:03:55,medium,Authentication,Web Portal,Support Staff,Basic,Small,AMER,5,21.77,16,0,0,0,negative,3,Support
ACCT-041,TKT-813644,2024-07-15,2024-07-16 18:20:21,medium,Notifications,Live Chat,Product Manager,Enterprise,Large,AMER,543,2.58,0,0,0,0,neutral,8,Support
ACCT-083,TKT-754974,2023-10-11,2023-10-12 21:45:58,medium,Authentication,Web Portal,Support Staff,Plus,Medium,APAC,51,3.51,17,0,0,0,negative,3,Support
ACCT-115,TKT-630519,2024-04-17,2024-04-18 14:38:07,medium,Authentication,Email,Support Staff,Basic,Small,AMER,14,5.42,20,0,0,0,neutral,1,Support
ACCT-037,TKT-815711,2024-09-03,2024-09-04 03:39:11,medium,Billing,Email,Support Staff,Enterprise,Medium,EMEA,35,3.63,20,0,0,0,neutral,2,Support
ACCT-058,TKT-877039,2023-07-14,2023-07-16 19:18:58,medium,Analytics Dashboard,Phone,Support Staff,Plus,Large,EMEA,47,0.8,23,0,0,0,,4,Support
ACCT-076,TKT-262070,2024-02-06,2024-02-09 06:25:47,medium,Mobile App,Email,DevOps,Plus,Small,AMER,12,3.57,25,0,0,0,neutral,3,Support
ACCT-080,TKT-518675,2023-09-16,2023-09-17 06:19:41,medium,Authentication,Web Portal,Support Staff,Plus,Medium,APAC,67,3.7,19,0,0,0,negative,1,Support
ACCT-104,TKT-801655,2023-08-14,2023-08-14 23:54:59,medium,Billing,Email,Support Staff,Basic,Small,APAC,13,6.93,36,0,0,0,positive,4,Support
ACCT-078,TKT-661109,2023-09-04,2023-09-05 12:06:16,medium,Authentication,Email,Finance,Basic,Small,APAC,11,3.79,22,0,0,0,neutral,3,Support
ACCT-082,TKT-213611,2024-09-19,2024-09-19 13:42:48,medium,Analytics Dashboard,Web Portal,Executive,Plus,Medium,EMEA,7,2.38,23,0,0,0,positive,5,Support
ACCT-041,TKT-444688,2024-07-11,2024-07-14 17:18:10,medium,Analytics Dashboard,Email,Product Manager,Enterprise,Medium,EMEA,67,1.09,9,0,0,0,negative,3,Support
ACCT-060,TKT-609917,2023-08-06,2023-08-07 08:56:11,medium,Analytics Dashboard,Live Chat,Product Manager,Plus,Large,EMEA,61,1.09,14,0,0,0,neutral,3,Support
ACCT-018,TKT-391897,2024-01-04,2024-01-07 06:48:37,medium,Data Pipeline,Web Portal,DevOps,Enterprise,Medium,EMEA,192,11.78,0,0,0,0,positive,3,Support
ACCT-059,TKT-592796,2024-09-08,2024-09-08 07:41:22,medium,Notifications,Email,Support Staff,Basic,Medium,APAC,22,14.53,16,0,0,0,neutral,4,Support
ACCT-078,TKT-132844,2023-10-28,2023-10-30 21:57:07,medium,Authentication,Web Portal,Support Staff,Enterprise,Medium,EMEA,179,6.28,0,0,0,0,neutral,4,Support
ACCT-060,TKT-947808,2025-02-05,2025-02-08 18:19:34,medium,Data Pipeline,Live Chat,Support Staff,Enterprise,Large,EMEA,144,6.31,0,0,0,0,neutral,6,Support
ACCT-018,TKT-323787,2024-06-05,2024-06-08 21:00:48,medium,Notifications,Email,Support Staff,Basic,Small,APAC,4,5.32,37,0,0,0,neutral,5,Support
ACCT-053,TKT-895466,2023-07-26,2023-07-26 22:50:55,medium,Billing,Phone,Support Staff,Enterprise,Medium,EMEA,50,2.5,0,1,0,0,,1,Support
ACCT-062,TKT-187651,2024-08-07,2024-08-08 04:19:22,medium,Authentication,Live Chat,DevOps,Plus,Medium,EMEA,3,13.04,17,0,0,0,neutral,4,Support
ACCT-020,TKT-412828,2023-10-24,2023-10-24 10:17:58,medium,Mobile App,Live Chat,Support Staff,Basic,Medium,APAC,145,2.02,11,0,0,0,positive,2,Support
ACCT-041,TKT-802173,2024-09-05,2024-09-09 13:21:20,medium,Data Pipeline,Web Portal,Support Staff,Enterprise,Medium,EMEA,189,3.83,0,0,0,0,negative,3,Support
ACCT-041,TKT-549350,2024-02-21,2024-02-21 20:20:48,medium,Analytics Dashboard,Web Portal,DevOps,Plus,Medium,APAC,45,1.05,13,0,0,0,neutral,1,Support
ACCT-064,TKT-308252,2024-05-16,2024-05-21 16:42:47,medium,Data Pipeline,Email,DevOps,Plus,Large,EMEA,1134,9.73,0,0,0,0,neutral,1,Support
ACCT-045,TKT-661519,2024-05-23,2024-05-28 08:36:47,medium,Analytics Dashboard,Live Chat,DevOps,Plus,Large,EMEA,132,1.17,21,0,0,0,negative,10,Support
ACCT-041,TKT-826559,2023-11-12,2023-11-17 17:40:39,medium,Billing,Web Portal,Product Manager,Plus,Small,AMER,8,2.53,27,0,0,0,negative,6,Support
ACCT-041,TKT-921110,2025-01-05,,medium,Billing,Web Portal,Support Staff,Plus,Small,AMER,17,3.91,0,1,0,0,negative,2,Support
ACCT-043,TKT-706590,2025-02-01,2025-02-01 21:39:47,medium,Notifications,Live Chat,DevOps,Plus,Medium,AMER,30,3.42,26,0,0,0,neutral,3,Support
ACCT-076,TKT-963506,2025-02-21,2025-02-21 16:49:06,medium,Analytics Dashboard,Email,Support Staff,Plus,Large,AMER,477,0.5,5,0,0,0,neutral,10,Support
ACCT-101,TKT-254650,2024-04-20,2024-04-20 05:04:20,medium,Analytics Dashboard,Email,Product Manager,Enterprise,Medium,EMEA,51,1.36,10,0,0,0,negative,4,Support
ACCT-038,TKT-806682,2024-10-24,2024-10-28 11:47:05,medium,Billing,Live Chat,DevOps,Basic,Small,APAC,49,0.26,29,0,0,0,neutral,1,Support
ACCT-025,TKT-572445,2024-07-21,2024-07-22 03:39:02,medium,Mobile App,Email,Support Staff,Plus,Small,AMER,50,1.15,41,0,0,0,neutral,2,Support
ACCT-021,TKT-706472,2023-10-07,2023-10-09 21:08:53,medium,Authentication,Live Chat,DevOps,Plus,Small,AMER,111,2.87,20,0,0,0,neutral,2,Support
ACCT-041,TKT-296772,2023-09-08,2023-09-08 07:31:51,medium,Authentication,Phone,Finance,Enterprise,Large,AMER,488,1.72,0,0,0,0,neutral,9,Support
ACCT-076,TKT-730134,2024-08-04,2024-08-07 05:56:20,medium,Authentication,Email,Finance,Plus,Medium,EMEA,138,1.54,17,0,0,0,neutral,0,Support
ACCT-078,TKT-300444,2024-06-21,2024-06-21 23:16:36,medium,Analytics Dashboard,Email,Executive,Plus,Large,EMEA,314,0.9,3,0,0,0,neutral,4,Support
