account_id,lead_id,campaign_name,campaign_channel,campaign_date,funnel_stage,customer_segment,annual_income,household_size,days_since_last_engagement,product_spend_tier1,product_spend_tier2,product_spend_tier3,campaign_spend,revenue_attributed,web_visits_per_month,campaign_response,Mkt_Src_Cd,complaint_flag,data_source
ACCT-012,LEAD-00202,Year-End Accelerator,Partner Referral,2024-10-30,Qualified Lead,Enterprise,82032.0,1,54,332,377,57,8859.8,0.0,1,0,IN,0,Marketing
ACCT-012,LEAD-09589,NovaEdge Awareness,Partner Referral,2024-10-30,Qualified Lead,Enterprise,82032.0,1,54,332,377,57,14002.79,0.0,1,0,IN,0,Marketing
ACCT-012,LEAD-03900,NovaPulse Launch,Partner Referral,2024-10-22,Qualified Lead,Professional,65685.0,2,54,642,49,57,9505.64,0.0,5,0,CA,0,Marketing
ACCT-114,LEAD-09958,Year-End Accelerator,Partner Referral,2024-10-22,Qualified Lead,Professional,65685.0,2,54,642,49,57,10701.71,0.0,5,0,AU,0,Marketing
ACCT-054,LEAD-08955,Q3 Growth Sprint,Email,2024-09-08,Prospect,Enterprise,40451.0,3,54,35,4,10,646.83,60.95,5,1,ES,0,Marketing
ACCT-044,LEAD-10033,NovaEdge Awareness,Organic Search,2024-09-04,Prospect,Standard,31163.0,2,54,2,10,10,3463.44,0.0,6,0,DE,0,Marketing
ACCT-061,LEAD-05751,Enterprise Expansion,Organic Search,2024-09-04,Prospect,Standard,31163.0,2,54,2,10,10,3808.16,0.0,6,0,CA,0,Marketing
ACCT-012,LEAD-03308,Q3 Growth Sprint,Email,2024-07-22,Lead,Professional,35704.0,3,54,30,12,30,2170.54,0.0,4,0,SA,0,Marketing
ACCT-109,LEAD-07297,NovaEdge Awareness,Organic Search,2024-07-13,Lead,Professional,7500.0,2,54,5,10,20,3175.19,0.0,7,0,SA,0,Marketing
ACCT-071,LEAD-08008,Year-End Accelerator,Organic Search,2024-06-25,Lead,Professional,36075.0,2,54,46,30,30,1943.37,0.0,6,0,ES,0,Marketing
ACCT-047,LEAD-01232,Q3 Growth Sprint,Partner Referral,2024-05-07,Qualified Lead,Enterprise,70038.0,1,54,587,348,130,13110.54,0.0,2,0,DE,0,Marketing
ACCT-080,LEAD-02345,Digital Retarget,Partner Referral,2024-05-07,Qualified Lead,Enterprise,70038.0,1,54,587,348,130,5777.2,0.0,2,0,AU,0,Marketing
ACCT-012,LEAD-01628,Q3 Growth Sprint,Paid Social,2024-05-06,Qualified Lead,Professional,71796.0,1,54,354,311,32,9071.7,0.0,4,0,SA,0,Marketing
ACCT-111,LEAD-05081,Digital Retarget,Organic Search,2024-05-01,Prospect,Standard,47821.0,3,54,9,16,10,532.0,0.0,8,0,ES,0,Marketing
ACCT-005,LEAD-00839,Digital Retarget,Email,2024-04-04,Lead,Enterprise,45503.0,2,54,97,44,18,1764.33,0.0,5,0,ES,0,Marketing
ACCT-012,LEAD-03706,Q3 Growth Sprint,Organic Search,2024-02-26,Lead,Professional,28647.0,2,54,19,29,26,1806.2,188.3,7,1,ES,0,Marketing
ACCT-012,LEAD-05154,NovaPulse Launch,Organic Search,2024-02-15,Lead,Growth,37760.0,2,54,26,13,0,2833.64,0.0,6,0,ES,0,Marketing
ACCT-061,LEAD-08584,Year-End Accelerator,Partner Referral,2023-12-07,Qualified Lead,Enterprise,85431.0,1,54,376,462,53,10398.23,0.0,0,0,ES,0,Marketing
ACCT-084,LEAD-06583,NovaPulse Launch,Direct Mail,2023-12-02,Closed Won,Standard,72635.0,1,54,390,323,107,4640.83,1799.36,3,1,ES,0,Marketing
ACCT-012,LEAD-03433,NovaPulse Launch,Direct Mail,2023-12-02,Closed Won,Standard,72635.0,1,54,390,323,107,1542.98,1880.71,3,1,ES,0,Marketing
ACCT-029,LEAD-10486,Year-End Accelerator,Partner Referral,2023-11-26,Qualified Lead,Professional,77142.0,1,54,476,162,97,3142.21,0.0,2,0,ES,0,Marketing
ACCT-006,LEAD-08687,Digital Retarget,Partner Referral,2023-11-01,Qualified Lead,Professional,53172.0,2,54,121,90,125,9353.01,0.0,3,0,IN,0,Marketing
ACCT-081,LEAD-07842,NovaPulse Launch,Organic Search,2023-09-23,Lead,Professional,36065.0,3,54,18,34,3,1461.59,0.0,8,0,ES,0,Marketing
ACCT-039,LEAD-03749,Digital Retarget,Partner Referral,2023-08-23,Qualified Lead,Professional,73926.0,1,54,627,597,15,14729.75,0.0,3,0,CA,0,Marketing
ACCT-008,LEAD-01331,Digital Retarget,Organic Search,2023-06-19,Lead,Professional,35790.0,2,54,12,20,3,560.0,0.0,7,0,AU,0,Marketing
ACCT-012,LEAD-05995,Digital Retarget,Paid Social,2023-06-03,Opportunity,Professional,39552.0,3,54,165,147,41,10131.57,797.28,8,1,ES,0,Marketing
ACCT-012,LEAD-08985,Enterprise Expansion,Partner Referral,2023-04-16,Qualified Lead,Standard,68316.0,2,54,806,161,33,12674.01,0.0,6,0,ES,0,Marketing
ACCT-017,LEAD-02798,NovaPulse Launch,Partner Referral,2023-04-14,Closed Won,Enterprise,102160.0,1,54,763,138,58,13917.28,1660.51,4,1,SA,0,Marketing
ACCT-066,LEAD-07108,Year-End Accelerator,Email,2023-02-13,Qualified Lead,Growth,51390.0,3,54,205,47,56,740.78,0.0,5,0,SA,0,Marketing
ACCT-012,LEAD-02781,NovaPulse Launch,Partner Referral,2025-01-24,Closed Won,Professional,72066.0,1,55,1003,536,34,4786.77,2597.52,2,1,SA,0,Marketing
ACCT-012,LEAD-03623,Digital Retarget,Paid Social,2025-01-11,Prospect,Professional,21675.0,2,55,4,16,4,7264.56,0.0,7,0,IN,0,Marketing
ACCT-115,LEAD-00194,Q3 Growth Sprint,Organic Search,2025-01-09,Prospect,Professional,48006.0,3,55,23,11,2,3353.25,0.0,6,0,ES,0,Marketing
ACCT-105,LEAD-10833,Enterprise Expansion,Partner Referral,2024-12-22,Closed Won,Professional,65106.0,2,55,790,133,19,6207.9,1669.63,6,1,ES,0,Marketing
ACCT-015,LEAD-02315,Digital Retarget,Email,2024-11-15,Lead,Professional,58401.0,2,55,10,11,29,1432.63,0.0,4,0,ES,0,Marketing
ACCT-003,LEAD-06336,NovaPulse Launch,Organic Search,2024-10-31,Prospect,Professional,29315.0,3,55,13,14,4,1921.1,0.0,6,0,SA,0,Marketing
ACCT-073,LEAD-10738,Year-End Accelerator,Organic Search,2024-03-06,Lead,Growth,49389.0,3,55,40,19,3,2477.51,0.0,7,0,AU,0,Marketing
ACCT-012,LEAD-08286,Enterprise Expansion,Organic Search,2024-02-25,Opportunity,Enterprise,51717.0,2,55,98,17,5,3965.82,182.22,7,1,SA,0,Marketing
ACCT-030,LEAD-02166,NovaPulse Launch,Email,2024-01-13,Prospect,Standard,46779.0,3,55,12,3,7,2210.1,0.0,4,0,SA,0,Marketing
ACCT-029,LEAD-10691,Digital Retarget,Organic Search,2023-12-14,Prospect,Growth,28520.0,3,55,11,10,20,3467.53,0.0,6,0,ES,0,Marketing
ACCT-054,LEAD-09739,NovaEdge Awareness,Organic Search,2023-07-08,Lead,Professional,34377.0,2,55,62,22,26,2788.08,0.0,7,0,ES,0,Marketing
ACCT-080,LEAD-01829,Enterprise Expansion,Paid Social,2023-07-08,Closed Won,Enterprise,54959.0,2,55,1148,60,24,10582.19,2694.95,7,1,ES,0,Marketing
ACCT-012,LEAD-06260,Year-End Accelerator,Partner Referral,2023-05-02,Closed Won,Growth,82384.0,1,55,984,432,190,4122.01,3313.29,1,1,AU,0,Marketing
ACCT-061,LEAD-10448,Q3 Growth Sprint,Organic Search,2023-04-02,Opportunity,Professional,46998.0,2,55,172,86,27,2434.46,479.9,7,1,ES,0,Marketing
ACCT-080,LEAD-01343,Digital Retarget,Paid Social,2023-03-05,Qualified Lead,Professional,58554.0,3,55,368,68,88,2094.5,0.0,7,0,US,0,Marketing
ACCT-102,LEAD-04749,Enterprise Expansion,Paid Social,2023-03-05,Qualified Lead,Professional,58554.0,3,55,368,68,88,3713.84,0.0,7,0,IN,0,Marketing
ACCT-030,LEAD-00531,Digital Retarget,Partner Referral,2023-02-28,Closed Won,Enterprise,57333.0,2,55,941,397,176,8998.3,2931.91,6,1,ES,0,Marketing
ACCT-053,LEAD-06905,Digital Retarget,Partner Referral,2023-01-26,Qualified Lead,Professional,80685.0,1,55,241,604,54,12412.52,0.0,2,0,ES,0,Marketing
ACCT-107,LEAD-01045,NovaEdge Awareness,Paid Social,2023-01-19,Qualified Lead,Professional,52117.0,2,55,112,107,20,7658.57,0.0,7,0,ES,0,Marketing
ACCT-081,LEAD-04012,Digital Retarget,Paid Social,2023-01-14,Closed Won,Enterprise,62220.0,2,55,799,375,12,10579.6,1623.19,6,1,DE,0,Marketing
ACCT-048,LEAD-05529,NovaPulse Launch,Paid Social,2025-01-10,Opportunity,Enterprise,64014.0,4,56,406,30,8,7281.59,557.36,7,1,CA,0,Marketing
ACCT-012,LEAD-04001,NovaPulse Launch,Paid Social,2025-01-10,Opportunity,Enterprise,64014.0,4,56,406,30,8,4114.17,1033.88,7,1,SA,0,Marketing
ACCT-030,LEAD-10420,Year-End Accelerator,Paid Social,2024-12-02,Qualified Lead,Growth,46390.0,2,56,95,64,38,10875.54,0.0,7,0,US,0,Marketing
ACCT-102,LEAD-07723,NovaEdge Awareness,Paid Social,2024-11-28,Qualified Lead,Professional,75507.0,1,56,709,374,80,6755.0,0.0,3,0,DE,0,Marketing
ACCT-039,LEAD-02963,Digital Retarget,Paid Social,2024-11-28,Qualified Lead,Professional,75507.0,1,56,709,374,80,2465.62,0.0,3,0,AU,0,Marketing
ACCT-030,LEAD-10634,Q3 Growth Sprint,Partner Referral,2024-11-14,Qualified Lead,Growth,59412.0,1,56,90,165,11,3892.18,0.0,3,0,ES,0,Marketing
ACCT-026,LEAD-05180,Q3 Growth Sprint,Organic Search,2024-11-13,Lead,Enterprise,50616.0,2,56,128,16,4,3739.55,0.0,7,0,ES,0,Marketing
ACCT-061,LEAD-06866,Q3 Growth Sprint,Email,2024-10-16,Prospect,Growth,35924.0,3,56,8,14,7,2748.28,0.0,5,0,SA,0,Marketing
ACCT-012,LEAD-01328,Q3 Growth Sprint,Partner Referral,2024-09-08,Qualified Lead,Standard,57937.0,2,56,261,144,133,9762.12,0.0,3,0,SA,0,Marketing
ACCT-012,LEAD-01139,NovaPulse Launch,Direct Mail,2024-08-28,Closed Won,Enterprise,73356.0,1,56,1050,322,112,1713.86,3639.98,2,1,ES,0,Marketing
ACCT-080,LEAD-04961,Digital Retarget,Email,2024-08-10,Lead,Growth,21255.0,2,56,29,25,3,1286.21,0.0,4,0,ES,0,Marketing
ACCT-012,LEAD-05177,Digital Retarget,Partner Referral,2024-06-28,Qualified Lead,Growth,58494.0,2,56,298,68,19,14537.63,0.0,6,0,SA,0,Marketing
ACCT-012,LEAD-02075,Digital Retarget,Partner Referral,2024-05-28,Qualified Lead,Professional,72460.0,1,56,377,540,10,10044.43,0.0,1,0,SA,0,Marketing
ACCT-081,LEAD-03428,Q3 Growth Sprint,Partner Referral,2024-04-16,Qualified Lead,Enterprise,68682.0,1,56,919,505,45,12027.05,0.0,2,0,ES,0,Marketing
ACCT-037,LEAD-04500,NovaPulse Launch,Partner Referral,2024-04-16,Qualified Lead,Enterprise,68682.0,1,56,919,505,45,11552.54,0.0,2,0,ES,0,Marketing
ACCT-059,LEAD-07369,NovaEdge Awareness,Organic Search,2024-04-12,Lead,Growth,36959.0,2,56,25,25,0,1894.04,0.0,8,0,ES,0,Marketing
ACCT-061,LEAD-04381,NovaEdge Awareness,Partner Referral,2024-02-23,Qualified Lead,Enterprise,46463.0,3,56,163,40,11,3923.25,0.0,6,0,ES,0,Marketing
ACCT-014,LEAD-09964,Year-End Accelerator,Partner Referral,2024-02-11,Qualified Lead,Professional,61825.0,2,56,162,100,27,4949.4,0.0,4,0,ES,0,Marketing
ACCT-012,LEAD-01630,Year-End Accelerator,Partner Referral,2024-02-11,Qualified Lead,Professional,61825.0,2,56,162,100,27,5885.67,0.0,4,0,ES,0,Marketing
ACCT-012,LEAD-05012,Q3 Growth Sprint,Organic Search,2024-01-05,Prospect,Professional,28691.0,2,56,5,13,4,3421.28,0.0,8,0,ES,0,Marketing
ACCT-012,LEAD-06918,NovaPulse Launch,Organic Search,2024-01-05,Prospect,Professional,28691.0,2,56,5,13,4,1862.05,0.0,8,0,ES,0,Marketing
ACCT-012,LEAD-07822,Year-End Accelerator,Partner Referral,2023-12-03,Qualified Lead,Professional,54058.0,2,56,198,252,54,13758.31,0.0,3,0,ES,0,Marketing
ACCT-009,LEAD-10156,Year-End Accelerator,Paid Social,2023-12-02,Qualified Lead,Professional,84196.0,2,56,215,507,190,5317.3,0.0,3,0,ES,0,Marketing
ACCT-113,LEAD-03033,Enterprise Expansion,Direct Mail,2023-11-07,Qualified Lead,Growth,38620.0,1,56,112,44,89,6411.46,0.0,3,0,AU,0,Marketing
ACCT-012,LEAD-04119,Enterprise Expansion,Direct Mail,2023-11-07,Qualified Lead,Growth,38620.0,1,56,112,44,89,2409.68,0.0,3,0,DE,0,Marketing
ACCT-012,LEAD-11110,Year-End Accelerator,Organic Search,2023-10-07,Prospect,Professional,3502.0,2,56,2,1,1,3959.67,0.0,14,0,IN,0,Marketing
ACCT-012,LEAD-00332,Enterprise Expansion,Partner Referral,2023-09-13,Opportunity,Professional,47743.0,2,56,198,43,20,11689.96,509.03,6,1,ES,0,Marketing
ACCT-068,LEAD-00737,NovaPulse Launch,Email,2023-08-24,Closed Won,Enterprise,80360.0,1,56,1493,454,43,2935.81,2832.94,2,1,ES,0,Marketing
ACCT-066,LEAD-10319,Enterprise Expansion,Partner Referral,2023-08-18,Closed Won,Professional,66303.0,2,56,1090,96,60,8245.06,2945.3,8,1,ES,0,Marketing
ACCT-051,LEAD-02683,NovaEdge Awareness,Partner Referral,2023-07-23,Qualified Lead,Professional,52413.0,3,56,295,271,65,7087.11,0.0,6,0,CA,0,Marketing
ACCT-039,LEAD-03445,Digital Retarget,Partner Referral,2023-07-06,Closed Won,Professional,60714.0,1,56,216,224,162,12228.07,2336.34,5,1,SA,0,Marketing
ACCT-012,LEAD-10913,Q3 Growth Sprint,Organic Search,2023-05-20,Prospect,Growth,31385.0,2,56,3,12,9,1888.46,59.55,8,1,ES,0,Marketing
ACCT-057,LEAD-04427,Q3 Growth Sprint,Partner Referral,2023-02-24,Closed Won,Standard,83257.0,1,56,536,590,67,3355.51,2123.02,6,1,ES,1,Marketing
ACCT-012,LEAD-08717,Digital Retarget,Paid Social,2023-02-17,Qualified Lead,Enterprise,80427.0,2,56,1149,449,26,11925.86,0.0,5,0,IN,0,Marketing
ACCT-029,LEAD-02066,Q3 Growth Sprint,Organic Search,2023-02-03,Lead,Professional,38823.0,2,56,70,11,23,2217.11,0.0,6,0,ES,0,Marketing
ACCT-012,LEAD-03340,Digital Retarget,Paid Social,2023-01-20,Opportunity,Professional,42014.0,2,56,244,108,50,5558.11,1056.64,8,1,CA,0,Marketing
ACCT-012,LEAD-08685,Digital Retarget,Paid Social,2023-01-20,Opportunity,Professional,42014.0,2,56,244,108,50,6318.48,908.45,8,1,SA,0,Marketing
ACCT-029,LEAD-04149,Enterprise Expansion,Direct Mail,2024-12-10,Qualified Lead,Enterprise,76140.0,1,57,586,653,26,5794.37,0.0,2,0,ES,0,Marketing
ACCT-014,LEAD-08726,Q3 Growth Sprint,Organic Search,2024-11-25,Lead,Standard,41713.0,3,57,77,44,25,799.93,0.0,6,0,CA,0,Marketing
ACCT-023,LEAD-02295,Enterprise Expansion,Partner Referral,2024-08-23,Qualified Lead,Enterprise,62670.0,2,57,539,92,38,10423.39,0.0,3,0,SA,0,Marketing
ACCT-012,LEAD-03283,NovaEdge Awareness,Partner Referral,2024-08-08,Qualified Lead,Standard,70932.0,2,57,200,100,185,12576.66,0.0,3,0,ES,0,Marketing
ACCT-074,LEAD-01915,NovaEdge Awareness,Paid Social,2024-06-28,Qualified Lead,Enterprise,78939.0,1,57,794,243,205,9131.09,0.0,3,0,DE,0,Marketing
ACCT-012,LEAD-00800,Q3 Growth Sprint,Email,2024-03-07,Prospect,Professional,44512.0,3,57,23,6,2,705.1,0.0,4,0,SA,0,Marketing
ACCT-012,LEAD-09166,Year-End Accelerator,Partner Referral,2024-02-13,Qualified Lead,Professional,63967.0,2,57,387,141,162,4850.65,0.0,2,0,ES,0,Marketing
ACCT-082,LEAD-05147,Digital Retarget,Partner Referral,2024-02-01,Qualified Lead,Professional,90842.0,1,57,774,118,93,11540.13,0.0,1,0,ES,0,Marketing
ACCT-012,LEAD-00013,NovaEdge Awareness,Organic Search,2024-01-24,Prospect,Enterprise,25358.0,2,57,19,5,8,2718.65,0.0,6,0,SA,0,Marketing
ACCT-061,LEAD-08557,NovaEdge Awareness,Organic Search,2023-12-17,Prospect,Professional,,2,57,11,22,6,3088.79,0.0,6,0,AU,0,Marketing
ACCT-012,LEAD-08724,NovaPulse Launch,Organic Search,2023-12-17,Prospect,Professional,28567.0,2,57,11,22,6,1608.37,0.0,6,0,ES,0,Marketing
ACCT-012,LEAD-09381,Enterprise Expansion,Partner Referral,2023-12-12,Qualified Lead,Professional,66373.0,3,57,328,124,109,4278.61,0.0,3,0,AU,0,Marketing
ACCT-012,LEAD-09384,NovaPulse Launch,Partner Referral,2023-12-12,Qualified Lead,Professional,66373.0,3,57,328,124,109,3062.34,0.0,3,0,AU,0,Marketing
ACCT-012,LEAD-03560,Year-End Accelerator,Partner Referral,2023-11-08,Closed Won,Professional,83844.0,1,57,901,345,191,6699.21,2625.26,1,1,DE,0,Marketing
ACCT-029,LEAD-00241,Year-End Accelerator,Partner Referral,2023-11-08,Closed Won,Professional,83844.0,1,57,901,345,191,6237.2,2159.94,1,1,ES,0,Marketing
ACCT-042,LEAD-07521,Year-End Accelerator,Partner Referral,2023-11-08,Closed Won,Professional,83844.0,1,57,901,345,191,5248.7,2807.22,1,1,CA,0,Marketing
ACCT-030,LEAD-09799,NovaEdge Awareness,Partner Referral,2023-11-04,Qualified Lead,Enterprise,83664.0,3,57,866,151,86,9656.88,0.0,5,0,ES,0,Marketing
ACCT-012,LEAD-05123,Digital Retarget,Organic Search,2023-10-09,Lead,Growth,27450.0,1,57,37,23,52,1928.15,0.0,7,0,ES,0,Marketing
ACCT-030,LEAD-00448,Year-End Accelerator,Partner Referral,2023-08-21,Qualified Lead,Enterprise,54880.0,2,57,308,137,118,3315.14,0.0,5,0,ES,0,Marketing
ACCT-107,LEAD-04837,NovaEdge Awareness,Partner Referral,2023-08-07,Qualified Lead,Enterprise,71322.0,2,57,753,226,204,7246.97,0.0,4,0,ES,0,Marketing
ACCT-030,LEAD-09365,Digital Retarget,Paid Social,2023-06-07,Qualified Lead,Enterprise,60000.0,2,57,1048,217,12,2930.64,0.0,6,0,ES,0,Marketing
ACCT-081,LEAD-08932,Year-End Accelerator,Paid Social,2023-04-10,Qualified Lead,Growth,65176.0,2,57,960,183,70,7980.44,0.0,6,0,SA,0,Marketing
ACCT-012,LEAD-07055,Digital Retarget,Partner Referral,2023-03-19,Qualified Lead,Enterprise,61010.0,2,57,888,57,76,6893.16,0.0,5,0,CA,0,Marketing
ACCT-084,LEAD-03537,Enterprise Expansion,Organic Search,2023-01-20,Lead,Professional,31089.0,2,57,31,31,4,1848.33,0.0,8,0,ES,0,Marketing
ACCT-068,LEAD-09081,Enterprise Expansion,Email,2024-12-16,Prospect,Professional,20518.0,2,58,4,6,9,1229.62,0.0,5,0,ES,0,Marketing
ACCT-012,LEAD-04988,Q3 Growth Sprint,Email,2024-12-01,Lead,Enterprise,34469.0,3,58,19,20,12,1469.5,0.0,4,0,SA,0,Marketing
ACCT-037,LEAD-01050,NovaPulse Launch,Email,2024-11-26,Lead,Professional,28332.0,1,58,14,13,9,711.75,0.0,2,0,DE,0,Marketing
ACCT-054,LEAD-05610,NovaPulse Launch,Organic Search,2024-11-16,Prospect,Professional,33456.0,3,58,7,10,7,3653.98,0.0,7,0,IN,0,Marketing
ACCT-077,LEAD-03526,Year-End Accelerator,Organic Search,2024-08-17,Prospect,Enterprise,38443.0,3,58,32,5,1,3668.23,0.0,7,0,ES,0,Marketing
ACCT-014,LEAD-05136,Enterprise Expansion,Paid Social,2024-08-06,Closed Won,Professional,65333.0,2,58,654,92,30,11781.73,1550.95,6,1,CA,0,Marketing
ACCT-012,LEAD-01411,NovaEdge Awareness,Direct Mail,2024-05-24,Qualified Lead,Professional,82623.0,1,58,204,204,173,2602.29,0.0,1,0,ES,0,Marketing
ACCT-081,LEAD-00701,Q3 Growth Sprint,Partner Referral,2024-05-20,Closed Won,Professional,73691.0,2,58,707,250,73,7568.78,1627.6,2,1,ES,0,Marketing
ACCT-012,LEAD-06203,Digital Retarget,Partner Referral,2024-02-29,Qualified Lead,Professional,74485.0,1,58,499,815,49,6613.58,0.0,3,0,ES,0,Marketing
ACCT-068,LEAD-07192,Year-End Accelerator,Partner Referral,2023-10-09,Qualified Lead,Professional,65748.0,2,58,172,93,34,8917.49,0.0,1,0,ES,1,Marketing
ACCT-012,LEAD-05181,Enterprise Expansion,Organic Search,2023-09-11,Prospect,Starter,24367.0,2,58,2,2,5,721.44,0.0,9,0,ES,0,Marketing
ACCT-030,LEAD-09220,Digital Retarget,Paid Social,2023-07-06,Closed Won,Professional,91700.0,1,58,576,961,19,6346.76,3438.95,3,1,ES,0,Marketing
ACCT-012,LEAD-07734,NovaPulse Launch,Direct Mail,2023-06-04,Closed Won,Professional,79244.0,1,58,471,125,245,4647.5,1580.8,1,1,AU,0,Marketing
ACCT-012,LEAD-10446,NovaPulse Launch,Partner Referral,2023-04-19,Closed Won,Enterprise,82017.0,1,58,184,446,23,6020.4,1108.49,2,1,CA,0,Marketing
ACCT-101,LEAD-05524,Digital Retarget,Direct Mail,2023-02-09,Closed Won,Professional,58138.0,1,58,635,546,88,5562.72,3188.64,7,1,US,0,Marketing
ACCT-107,LEAD-03830,Q3 Growth Sprint,Partner Referral,2024-11-20,Qualified Lead,Growth,59354.0,3,59,295,78,13,5346.58,0.0,3,0,CA,0,Marketing
ACCT-012,LEAD-05186,Enterprise Expansion,Partner Referral,2024-10-04,Closed Won,Enterprise,58482.0,2,59,576,115,7,4283.67,1166.72,6,1,CA,0,Marketing
ACCT-012,LEAD-08514,NovaPulse Launch,Organic Search,2024-08-06,Prospect,Professional,29478.0,2,59,8,7,1,3820.88,0.0,6,0,ES,0,Marketing
ACCT-021,LEAD-07165,NovaEdge Awareness,Partner Referral,2024-05-03,Qualified Lead,Professional,64474.0,2,59,381,172,93,6986.61,0.0,5,0,ES,0,Marketing
ACCT-012,LEAD-10236,NovaPulse Launch,Organic Search,2024-03-25,Lead,Growth,31160.0,2,59,16,25,13,2670.67,0.0,8,0,SA,0,Marketing
ACCT-038,LEAD-02392,Year-End Accelerator,Organic Search,2024-02-01,Lead,Professional,40321.0,3,59,44,21,27,3314.27,0.0,7,0,ES,0,Marketing
ACCT-061,LEAD-01920,NovaPulse Launch,Organic Search,2024-02-01,Lead,Professional,40321.0,3,59,44,21,27,1653.4,0.0,7,0,ES,0,Marketing
ACCT-012,LEAD-03673,NovaEdge Awareness,Partner Referral,2024-01-15,Qualified Lead,Professional,55239.0,2,59,371,238,106,7016.83,0.0,5,0,SA,0,Marketing
ACCT-080,LEAD-01453,NovaEdge Awareness,Partner Referral,2024-01-07,Qualified Lead,Enterprise,57513.0,1,59,735,183,30,12785.71,0.0,6,0,ES,0,Marketing
ACCT-022,LEAD-04518,NovaPulse Launch,Partner Referral,2023-10-15,Qualified Lead,Professional,85693.0,2,59,386,183,111,13314.1,0.0,5,0,CA,0,Marketing
ACCT-030,LEAD-08969,Digital Retarget,Partner Referral,2023-07-05,Qualified Lead,Professional,71855.0,2,59,548,422,28,14690.7,0.0,3,0,SA,0,Marketing
ACCT-012,LEAD-00387,Enterprise Expansion,Organic Search,2023-04-26,Lead,Starter,7500.0,1,59,6,11,16,976.44,0.0,8,0,US,0,Marketing
ACCT-012,LEAD-01079,Enterprise Expansion,Partner Referral,2023-03-26,Closed Won,Enterprise,71969.0,2,59,1000,76,10,6847.98,2640.57,8,1,IN,0,Marketing
ACCT-012,LEAD-00164,Q3 Growth Sprint,Organic Search,2023-03-23,Qualified Lead,Enterprise,28973.0,1,59,206,46,12,1202.98,0.0,8,0,ES,0,Marketing
ACCT-005,LEAD-03434,Q3 Growth Sprint,Partner Referral,2024-12-09,Qualified Lead,Professional,80872.0,1,60,483,567,108,6770.2,0.0,1,0,ES,0,Marketing
ACCT-012,LEAD-05721,Year-End Accelerator,Direct Mail,2024-12-08,Closed Won,Enterprise,84117.0,1,60,611,749,26,7769.74,3851.33,2,1,CA,0,Marketing
ACCT-012,LEAD-08418,NovaPulse Launch,Organic Search,2024-10-23,Lead,Standard,38741.0,3,60,7,17,13,1520.07,0.0,7,0,DE,0,Marketing
ACCT-005,LEAD-05300,Q3 Growth Sprint,Organic Search,2024-07-17,Lead,Growth,38961.0,2,60,19,19,24,2932.35,0.0,7,0,ES,0,Marketing
ACCT-005,LEAD-10424,Q3 Growth Sprint,Partner Referral,2024-06-25,Qualified Lead,Professional,75922.0,1,60,265,553,92,8892.09,0.0,1,0,SA,0,Marketing
ACCT-012,LEAD-11171,Digital Retarget,Paid Social,2024-04-21,Qualified Lead,Growth,56962.0,4,60,292,77,26,7758.79,0.0,7,0,AU,0,Marketing
ACCT-012,LEAD-01600,Year-End Accelerator,Paid Social,2024-04-21,Qualified Lead,Growth,56962.0,4,60,292,77,26,4424.24,0.0,7,0,SA,0,Marketing
ACCT-074,LEAD-07851,Enterprise Expansion,Partner Referral,2024-04-01,Qualified Lead,Professional,70165.0,1,60,161,253,122,7512.66,0.0,1,0,ES,0,Marketing
ACCT-012,LEAD-10701,NovaPulse Launch,Partner Referral,2024-03-20,Closed Won,Professional,65308.0,1,60,713,264,34,12797.93,2071.8,4,1,US,0,Marketing
ACCT-012,LEAD-00891,Enterprise Expansion,Email,2024-03-15,Prospect,Growth,29298.0,3,60,6,2,1,784.72,0.0,5,0,ES,0,Marketing
ACCT-057,LEAD-06912,NovaPulse Launch,Partner Referral,2024-02-25,Qualified Lead,Enterprise,63246.0,3,60,593,91,7,9766.21,0.0,4,0,ES,0,Marketing
ACCT-014,LEAD-05967,Enterprise Expansion,Organic Search,2024-01-20,Lead,Professional,33402.0,3,60,26,19,8,2572.79,0.0,8,0,DE,0,Marketing
ACCT-012,LEAD-02109,Year-End Accelerator,Direct Mail,2023-10-18,Closed Won,Professional,96843.0,1,60,448,951,17,5046.59,3221.13,2,1,ES,0,Marketing
ACCT-012,LEAD-06292,Year-End Accelerator,Partner Referral,2023-09-22,Closed Won,Enterprise,82333.0,1,60,1311,359,17,9601.19,4443.69,2,1,DE,0,Marketing
ACCT-081,LEAD-08537,NovaPulse Launch,Direct Mail,2023-08-19,Closed Won,Professional,72643.0,1,60,526,553,53,4500.54,3030.73,2,1,ES,0,Marketing
ACCT-012,LEAD-09576,NovaPulse Launch,Organic Search,2023-08-02,Lead,Enterprise,32313.0,2,60,86,56,7,2034.59,0.0,9,0,ES,0,Marketing
ACCT-066,LEAD-05935,NovaEdge Awareness,Partner Referral,2023-06-10,Qualified Lead,Growth,55284.0,2,60,547,140,63,6495.97,0.0,5,0,IN,0,Marketing
ACCT-061,LEAD-10264,Q3 Growth Sprint,Organic Search,2023-03-20,Prospect,Professional,15287.0,2,60,1,8,13,2924.92,70.2,7,1,SA,0,Marketing
ACCT-030,LEAD-00234,Q3 Growth Sprint,Organic Search,2023-03-20,Prospect,Professional,15287.0,2,60,1,8,13,3284.8,53.69,7,1,ES,0,Marketing
